date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ,pe_rank,pe_rank_percentile
2020-06-02,sz.000516,4.03,4.08,4.01,4.04,4.03,9967123.0,40329471.96,2,0.5167,1,0.2481,0,-12.806042,1.670749,38,76.0
2020-06-03,sz.000516,4.05,4.13,4.04,4.08,4.04,12235098.0,50063896.55,2,0.6343,1,0.9901,0,-12.932834,1.687291,33,66.0
2020-06-04,sz.000516,4.08,4.1,4.04,4.05,4.08,6794337.0,27539232.99,2,0.3522,1,-0.7353,0,-12.83774,1.674884,35,70.0
2020-06-05,sz.000516,4.05,4.06,4.01,4.03,4.05,5534250.0,22297165.97,2,0.2869,1,-0.4938,0,-12.774344,1.666613,41,82.0
2020-06-08,sz.000516,4.04,4.05,4.02,4.03,4.03,6129486.0,24725160.41,2,0.3178,1,0.0,0,-12.774344,1.666613,41,82.0
2020-06-09,sz.000516,4.04,4.07,4.02,4.06,4.03,5819018.0,23526016.75,2,0.3017,1,0.7444,0,-12.869438,1.67902,31,62.0
2020-06-10,sz.000516,4.06,4.06,4.02,4.03,4.06,5689141.0,22960816.34,2,0.2949,1,-0.7389,0,-12.774344,1.666613,41,82.0
2020-06-11,sz.000516,4.03,4.04,4.01,4.01,4.03,6238296.0,25074138.47,2,0.3234,1,-0.4963,0,-12.710948,1.658342,43,86.0
2020-06-12,sz.000516,3.99,4.0,3.96,3.98,4.01,10445448.0,41600230.97,2,0.5415,1,-0.7481,0,-12.615853,1.645936,50,100.0
2020-06-15,sz.000516,3.97,4.03,3.97,4.03,3.98,9754999.0,39068617.23,2,0.5057,1,1.2563,0,-12.774344,1.666613,39,78.0
2020-06-16,sz.000516,4.03,4.04,4.0,4.03,4.03,6666778.0,26805897.69,2,0.3456,1,0.0,0,-12.774344,1.666613,39,78.0
2020-06-17,sz.000516,4.04,4.11,4.03,4.07,4.03,15406995.0,62843401.68,2,0.7987,1,0.9926,0,-12.901136,1.683155,25,50.0
2020-06-18,sz.000516,4.07,4.12,4.06,4.08,4.07,11831552.0,48265597.12,2,0.6134,1,0.2457,0,-12.932834,1.687291,23,46.0
2020-06-19,sz.000516,4.08,4.09,4.04,4.08,4.08,9387686.0,38206345.0,2,0.4867,1,0.0,0,-12.932834,1.687291,23,46.0
2020-06-22,sz.000516,4.08,4.09,4.04,4.07,4.08,13027311.0,52954437.16,2,0.6753,1,-0.2451,0,-12.901136,1.683155,25,50.0
2020-06-23,sz.000516,4.06,4.07,4.01,4.02,4.07,9351875.0,37711316.52,2,0.4848,1,-1.2285,0,-12.742646,1.662478,40,80.0
2020-06-24,sz.000516,4.03,4.05,4.01,4.02,4.02,5774243.0,23197102.73,2,0.2993,1,0.0,0,-12.742646,1.662478,40,80.0
2020-06-29,sz.000516,4.01,4.05,4.0,4.04,4.02,6814248.0,27420521.44,2,0.3533,1,0.4975,0,-12.806042,1.670749,29,58.0
2020-06-30,sz.000516,4.04,4.08,4.03,4.05,4.04,8961173.0,36356065.82,2,0.4645,1,0.2475,0,-12.83774,1.674884,25,50.0
2020-07-01,sz.000516,4.06,4.12,4.04,4.07,4.05,15492318.0,63292545.29,2,0.8031,1,0.4938,0,-12.901136,1.683155,21,42.0
2020-07-02,sz.000516,4.07,4.11,4.06,4.09,4.07,14854950.0,60699590.33,2,0.7701,1,0.4914,0,-12.964533,1.691426,12,24.0
2020-07-03,sz.000516,4.11,4.35,4.09,4.29,4.09,41491025.0,176691581.42,2,2.1509,1,4.89,0,-13.598495,1.774137,9,18.0
2020-07-06,sz.000516,4.72,4.72,4.51,4.72,4.29,61338962.0,288704815.73,2,3.1798,1,10.0233,0,-14.961514,1.951964,8,16.0
2020-07-07,sz.000516,4.89,5.19,4.83,5.18,4.72,151669673.0,777422856.55,2,7.8626,1,9.7458,0,-16.419628,2.142198,7,14.0
2020-07-08,sz.000516,5.07,5.44,4.96,5.35,5.18,110453958.0,580654468.35,2,5.726,1,3.2819,0,-16.958496,2.212502,6,12.0
2020-07-09,sz.000516,5.35,5.89,5.21,5.89,5.35,111550928.0,634161485.45,2,5.7828,1,10.0935,0,-18.670195,2.435819,5,10.0
2020-07-10,sz.000516,6.2,6.47,5.88,6.01,5.89,141532082.0,868880292.44,2,7.3371,1,2.0374,0,-19.050572,2.485446,4,8.0
2020-07-13,sz.000516,6.01,6.61,5.87,6.61,6.01,117936204.0,741162864.3,2,6.1138,1,9.9834,0,-20.95246,2.733577,2,4.0
2020-07-14,sz.000516,6.57,7.07,6.3,6.61,6.61,102920154.0,687776951.06,2,5.3354,1,0.0,0,-20.95246,2.733577,3,6.0
2020-07-15,sz.000516,6.35,6.45,5.95,6.13,6.61,115606879.0,707947338.68,2,5.9931,1,-7.2617,0,-19.43095,2.535072,4,8.0
2020-07-16,sz.000516,6.06,6.19,5.52,5.61,6.13,74374153.0,434304926.78,2,3.8556,1,-8.4829,0,-17.782647,2.320025,7,14.0
2020-07-17,sz.000516,5.62,5.95,5.62,5.65,5.61,68167186.0,392994528.15,2,3.5338,1,0.713,0,-17.90944,2.336567,7,14.0
2020-07-20,sz.000516,5.85,5.94,5.61,5.8,5.65,60021970.0,346577278.67,2,3.1116,1,2.6549,0,-18.384912,2.3986,7,14.0
2020-07-21,sz.000516,5.84,6.38,5.8,6.38,5.8,89000000.0,542122842.57,2,4.6138,1,10.0,0,-20.223403,2.63846,4,8.0
2020-07-22,sz.000516,6.36,6.95,6.23,6.56,6.38,125875692.0,828708437.97,2,6.5254,1,2.8213,0,-20.793969,2.712899,4,8.0
2020-07-23,sz.000516,6.39,6.55,6.02,6.38,6.56,83270665.0,522058440.04,2,4.3168,1,-2.7439,0,-20.223403,2.63846,6,12.0
2020-07-24,sz.000516,6.23,6.37,5.8,5.89,6.38,72801537.0,440838489.82,2,3.7741,1,-7.6803,0,-18.670195,2.435819,10,20.0
2020-07-27,sz.000516,5.89,6.08,5.7,5.92,5.89,43349522.0,254091900.0,2,2.2473,1,0.5093,0,-18.765289,2.448226,9,18.0
2020-07-28,sz.000516,5.96,6.07,5.8,6.07,5.92,39144764.0,231423065.11,2,2.0293,1,2.5338,0,-19.240761,2.510259,8,16.0
2020-07-29,sz.000516,6.34,6.34,6.05,6.18,6.07,44378479.0,273281368.81,2,2.3006,1,1.8122,0,-19.58944,2.555749,7,14.0
2020-07-30,sz.000516,6.12,6.6,5.96,6.46,6.18,83239437.0,522830060.3,2,4.3152,1,4.5307,0,-20.476988,2.671544,5,10.0
2020-07-31,sz.000516,6.33,6.42,6.14,6.26,6.46,63494607.0,397840759.04,2,3.2916,1,-3.096,0,-19.843025,2.588834,8,16.0
2020-08-03,sz.000516,6.26,6.64,6.25,6.34,6.26,81644135.0,522255188.29,2,4.2325,1,1.278,0,-20.09661,2.621918,8,16.0
2020-08-04,sz.000516,6.34,6.44,6.12,6.16,6.34,58291009.0,365613801.52,2,3.0218,1,-2.8391,0,-19.526044,2.547478,11,22.0
2020-08-05,sz.000516,6.02,6.23,6.01,6.15,6.16,48817283.0,296850919.36,2,2.5307,1,-0.1623,0,-19.494346,2.543343,12,24.0
2020-08-06,sz.000516,6.1,6.38,6.09,6.14,6.15,41467577.0,257261622.84,2,2.1497,1,-0.1626,0,-19.462648,2.539207,13,26.0
2020-08-07,sz.000516,6.13,6.37,6.01,6.27,6.14,60630050.0,377285577.21,2,3.1431,1,2.1173,0,-19.874724,2.592969,9,18.0
2020-08-10,sz.000516,6.23,6.9,6.23,6.9,6.27,118000531.0,793198895.56,2,6.1172,1,10.0478,0,-21.871705,2.853507,2,4.0
2020-08-11,sz.000516,7.23,7.23,6.4,6.48,6.9,112310351.0,756396851.53,2,5.8222,1,-6.087,0,-20.540384,2.679815,6,12.0
2020-08-12,sz.000516,6.4,6.66,6.23,6.53,6.48,62432532.0,401137969.6,2,3.2365,1,0.7716,0,-20.698875,2.700493,6,12.0
2020-08-13,sz.000516,6.5,6.52,6.25,6.3,6.53,32332377.0,206808510.39,2,1.6761,1,-3.5222,0,-19.969818,2.605376,12,24.0
2020-08-14,sz.000516,6.3,6.42,6.08,6.25,6.3,34794650.0,216683002.77,2,1.8038,1,-0.7937,0,-19.811327,2.584698,15,30.0
2020-08-17,sz.000516,6.26,6.4,6.17,6.3,6.25,35382419.0,222600451.8,2,1.8342,1,0.8,0,-19.969818,2.605376,13,26.0
2020-08-18,sz.000516,6.36,6.44,6.22,6.26,6.3,26061318.0,164851785.94,2,1.351,1,-0.6349,0,-19.843025,2.588834,16,32.0
2020-08-19,sz.000516,6.23,6.27,6.11,6.16,6.26,29458892.0,181729055.47,2,1.5272,1,-1.5974,0,-19.526044,2.547478,20,40.0
2020-08-20,sz.000516,6.1,6.13,5.9,5.95,6.16,36090948.0,216995047.1,2,1.871,1,-3.4091,0,-18.860384,2.460633,26,52.0
2020-08-21,sz.000516,5.99,6.08,5.9,5.97,5.95,21721455.0,130110723.45,2,1.126,1,0.3361,0,-18.92378,2.468904,26,52.0
2020-08-24,sz.000516,5.96,6.08,5.92,6.05,5.97,18308652.0,109804661.04,2,0.9491,1,1.34,0,-19.177365,2.501988,25,50.0
2020-08-25,sz.000516,6.06,6.09,5.95,5.97,6.05,14686504.0,88021543.68,2,0.7614,1,-1.3223,0,-18.92378,2.468904,28,56.0
2020-08-26,sz.000516,6.0,6.02,5.6,5.67,5.97,37649422.0,216624035.5,2,1.9518,1,-5.0251,0,-17.972836,2.344838,34,68.0
2020-08-27,sz.000516,5.66,5.79,5.63,5.7,5.67,18546007.0,105982364.45,2,0.9614,1,0.5291,0,-18.06793,2.357245,34,68.0
2020-08-28,sz.000516,5.74,5.95,5.68,5.92,5.7,31240017.0,183162937.16,2,1.6195,1,3.8596,0,-15.495945,2.533595,40,80.0
2020-08-31,sz.000516,5.92,6.15,5.88,6.01,5.92,27565086.0,166640252.05,2,1.429,1,1.5203,0,-15.731525,2.572112,40,80.0
2020-09-01,sz.000516,6.02,6.28,5.91,6.27,6.01,45674241.0,281057592.35,2,2.3678,1,4.3261,0,-16.41209,2.683385,40,80.0
2020-09-02,sz.000516,6.26,6.65,6.21,6.4,6.27,62026118.0,398492222.79,2,3.2156,1,2.0734,0,-16.752373,2.739022,39,78.0
2020-09-03,sz.000516,6.39,6.48,6.22,6.25,6.4,35623047.0,225078069.37,2,1.8468,1,-2.3438,0,-16.359739,2.674826,42,84.0
2020-09-04,sz.000516,6.16,6.24,6.09,6.16,6.25,21662514.0,133019677.48,2,1.123,1,-1.44,0,-16.124159,2.636308,43,86.0
2020-09-07,sz.000516,6.13,6.22,6.05,6.19,6.16,25389274.0,155810250.27,2,1.3162,1,0.487,0,-16.202685,2.649147,43,86.0
2020-09-08,sz.000516,6.2,6.48,6.0,6.3,6.19,31181843.0,196864435.52,2,1.6165,1,1.7771,0,-16.490617,2.696224,40,80.0
2020-09-09,sz.000516,6.25,6.68,6.16,6.4,6.3,57596550.0,372724107.69,2,2.9859,1,1.5873,0,-16.752373,2.739022,40,80.0
2020-09-10,sz.000516,6.5,6.58,6.29,6.35,6.4,37897342.0,243439870.88,2,1.9647,1,-0.7813,0,-16.621495,2.717623,41,82.0
2020-09-11,sz.000516,6.3,6.44,6.18,6.35,6.35,24303027.0,153375105.7,2,1.2599,1,0.0,0,-16.621495,2.717623,42,84.0
2020-09-14,sz.000516,6.4,6.83,6.35,6.79,6.35,58844264.0,393395578.89,2,3.0506,1,6.9291,0,-17.77322,2.905931,38,76.0
2020-09-15,sz.000516,6.72,6.78,6.56,6.59,6.79,31683438.0,210219765.23,2,1.6425,1,-2.9455,0,-17.249709,2.820336,39,78.0
2020-09-16,sz.000516,6.56,6.86,6.53,6.8,6.59,33479218.0,224620586.6,2,1.7356,1,3.1866,0,-17.799396,2.91021,37,74.0
2020-09-17,sz.000516,6.76,7.25,6.74,7.04,6.8,66027549.0,466653159.16,2,3.423,1,3.5294,0,-18.42761,3.012924,32,64.0
2020-09-18,sz.000516,7.08,7.24,6.97,6.97,7.04,47641591.0,337359392.76,2,2.4698,1,-0.9943,0,-18.244381,2.982966,33,66.0
2020-09-21,sz.000516,7.03,7.31,6.93,7.16,6.97,48116047.0,345446851.86,2,2.4944,1,2.726,0,-18.741717,3.06428,29,58.0
2020-09-22,sz.000516,7.07,7.24,6.91,6.92,7.16,45586353.0,320685190.56,2,2.3633,1,-3.352,0,-18.113503,2.961567,33,66.0
2020-09-23,sz.000516,6.93,7.01,6.81,6.91,6.92,25304138.0,175192803.16,2,1.3118,1,-0.1445,0,-18.087327,2.957287,33,66.0
2020-09-24,sz.000516,6.91,7.03,6.71,6.88,6.91,31049571.0,214067918.58,2,1.6097,1,-0.4342,0,-18.008801,2.944448,35,70.0
2020-09-25,sz.000516,6.88,7.05,6.84,6.89,6.88,19376828.0,134393065.92,2,1.0045,1,0.1453,0,-18.034976,2.948728,35,70.0
2020-09-28,sz.000516,6.88,6.96,6.49,6.67,6.89,38213679.0,255879807.71,2,1.9811,1,-3.193,0,-17.459113,2.854574,39,78.0
2020-09-29,sz.000516,6.74,6.88,6.66,6.81,6.67,22143855.0,150509961.59,2,1.148,1,2.099,0,-17.825572,2.91449,36,72.0
2020-09-30,sz.000516,6.81,6.92,6.61,6.67,6.81,24090646.0,162055547.38,2,1.2489,1,-2.0558,0,-17.459113,2.854574,39,78.0
2020-10-09,sz.000516,6.77,6.97,6.74,6.9,6.67,24197628.0,166332611.1,2,1.2545,1,3.4483,0,-18.061152,2.953008,31,62.0
2020-10-12,sz.000516,6.95,7.08,6.88,7.0,6.9,26269772.0,183895932.58,2,1.3619,1,1.4493,0,-18.322908,2.995805,26,52.0
2020-10-13,sz.000516,7.02,7.03,6.91,6.95,7.0,15520753.0,107711884.76,2,0.8046,1,-0.7143,0,-18.19203,2.974406,27,54.0
2020-10-14,sz.000516,6.92,7.63,6.85,7.52,6.95,80334199.0,592311287.01,2,4.1647,1,8.2014,0,-19.684038,3.21835,13,26.0
2020-10-15,sz.000516,7.4,7.46,6.77,6.77,7.52,93169060.0,654288700.7,2,4.8301,1,-9.9734,0,-17.720869,2.897371,37,74.0
2020-10-16,sz.000516,6.54,6.67,6.39,6.44,6.77,54396666.0,353466094.19,2,2.82,1,-4.8744,0,-16.857075,2.756141,40,80.0
2020-10-19,sz.000516,6.41,6.64,6.37,6.43,6.44,26356983.0,171325234.58,2,1.3664,1,-0.1553,0,-16.830899,2.751861,40,80.0
2020-10-20,sz.000516,6.4,6.52,6.35,6.5,6.43,15263287.0,98237160.49,2,0.7913,1,1.0886,0,-17.014129,2.781819,38,76.0
2020-10-21,sz.000516,6.51,6.7,6.46,6.67,6.5,25553072.0,168916568.85,2,1.3247,1,2.6154,0,-17.459113,2.854574,36,72.0
2020-10-22,sz.000516,6.62,6.74,6.58,6.62,6.67,21197060.0,141222076.0,2,1.0989,1,-0.7496,0,-17.328235,2.833175,36,72.0
2020-10-23,sz.000516,6.65,6.72,6.59,6.6,6.62,14116801.0,93651488.65,2,0.7318,1,-0.3021,0,-17.275884,2.824616,36,72.0
2020-10-26,sz.000516,6.59,6.85,6.51,6.78,6.6,21170557.0,141976195.4,2,1.0975,1,2.7273,0,-17.747045,2.901651,30,60.0
2020-10-27,sz.000516,6.91,7.3,6.9,7.2,6.78,68892834.0,495110747.59,2,3.5715,1,6.1947,0,-18.846419,3.081399,14,28.0
2020-10-28,sz.000516,7.31,7.34,7.12,7.15,7.2,33219911.0,239170446.19,2,1.7222,1,-0.6944,0,-18.715541,3.060001,15,30.0
2020-10-29,sz.000516,7.17,7.87,7.12,7.87,7.15,119150265.0,918801886.63,2,6.177,1,10.0699,0,-17.586219,3.48025,31,62.0
2020-10-30,sz.000516,7.87,8.14,7.72,7.76,7.87,84648521.0,668769667.92,2,4.3884,1,-1.3977,0,-17.340415,3.431606,34,68.0
2020-11-02,sz.000516,8.03,8.54,7.94,8.4,7.76,101784451.0,852074183.15,2,5.2767,1,8.2474,0,-18.770552,3.714625,11,22.0
2020-11-03,sz.000516,8.5,8.55,8.3,8.48,8.4,62993533.0,530366252.12,2,3.2657,1,0.9524,0,-18.949319,3.750003,6,12.0
2020-11-04,sz.000516,8.5,8.64,8.34,8.45,8.48,41069878.0,347879981.33,2,2.1291,1,-0.3538,0,-18.882281,3.736736,8,16.0
2020-11-05,sz.000516,8.54,8.58,8.11,8.3,8.45,63837824.0,529206206.98,2,3.3095,1,-1.7751,0,-18.547093,3.670404,13,26.0
2020-11-06,sz.000516,8.4,8.43,7.9,7.97,8.3,49399979.0,397695287.68,2,2.561,1,-3.9759,0,-17.809678,3.524472,25,50.0
2020-11-09,sz.000516,8.01,8.44,8.0,8.16,7.97,56967362.0,468030182.06,2,2.9533,1,2.3839,0,-18.23425,3.608493,15,30.0
2020-11-10,sz.000516,8.24,8.27,7.87,7.92,8.16,38844459.0,310925757.19,2,2.0138,1,-2.9412,0,-17.697949,3.502361,29,58.0
2020-11-11,sz.000516,7.98,8.0,7.62,7.66,7.92,42194143.0,326913102.41,2,2.1874,1,-3.2828,0,-17.116956,3.387385,37,74.0
2020-11-12,sz.000516,7.79,8.17,7.7,7.77,7.66,44511759.0,349727122.05,2,2.3076,1,1.436,0,-17.36276,3.436028,32,64.0
2020-11-13,sz.000516,7.88,8.1,7.66,7.9,7.77,42533489.0,335052581.91,2,2.205,1,1.6731,0,-17.653257,3.493517,27,54.0
2020-11-16,sz.000516,8.07,8.64,8.02,8.6,7.9,66805739.0,557904761.78,2,3.4633,1,8.8608,0,-19.21747,3.803069,3,6.0
2020-11-17,sz.000516,8.65,8.76,8.52,8.6,8.6,42897469.0,369417496.79,2,2.2239,1,0.0,0,-19.21747,3.803069,4,8.0
2020-11-18,sz.000516,9.05,9.46,8.28,8.59,8.6,177454192.0,1601126884.53,2,9.1996,1,-0.1163,0,-19.195124,3.798647,5,10.0
2020-11-19,sz.000516,8.52,8.73,7.92,8.34,8.59,85747513.0,711445013.96,2,4.4453,1,-2.9104,0,-18.636476,3.688092,12,24.0
2020-11-20,sz.000516,8.39,8.54,8.21,8.41,8.34,38383317.0,322492802.06,2,1.9899,1,0.8393,0,-18.792898,3.719048,9,18.0
2020-11-23,sz.000516,8.54,9.2,8.4,9.17,8.41,73310509.0,656823733.27,2,3.8006,1,9.0369,0,-20.491186,4.055133,2,4.0
2020-11-24,sz.000516,9.18,9.22,8.92,9.12,9.17,34319006.0,310430979.58,2,1.7792,1,-0.5453,0,-20.379456,4.033022,3,6.0
2020-11-25,sz.000516,9.2,9.45,8.87,8.87,9.12,42114347.0,380750636.65,2,2.1833,1,-2.7412,0,-19.820809,3.922467,4,8.0
2020-11-26,sz.000516,8.84,8.95,8.72,8.81,8.87,23137834.0,203935708.7,2,1.1995,1,-0.6764,0,-19.686733,3.895934,5,10.0
2020-11-27,sz.000516,8.78,9.21,8.7,8.87,8.81,34144172.0,304828931.32,2,1.7701,1,0.681,0,-19.820809,3.922467,5,10.0
2020-11-30,sz.000516,8.83,8.87,8.6,8.61,8.87,24423283.0,212064328.65,2,1.2662,1,-2.9312,0,-19.239816,3.807491,8,16.0
2020-12-01,sz.000516,8.6,8.78,8.51,8.71,8.61,17244022.0,149618261.53,2,0.894,1,1.1614,0,-19.463275,3.851713,8,16.0
2020-12-02,sz.000516,8.69,8.73,8.51,8.52,8.71,17963861.0,154111221.78,2,0.9313,1,-2.1814,0,-19.038703,3.767691,13,26.0
2020-12-03,sz.000516,8.56,8.68,8.47,8.64,8.52,18903747.0,162081485.43,2,0.98,1,1.4085,0,-19.306853,3.820757,9,18.0
2020-12-04,sz.000516,8.61,9.05,8.6,8.9,8.64,28807218.0,255688298.91,2,1.4934,1,3.0093,0,-19.887847,3.935734,4,8.0
2020-12-07,sz.000516,8.96,9.15,8.88,8.95,8.9,20736895.0,186913692.45,2,1.075,1,0.5618,0,-19.999576,3.957845,4,8.0
2020-12-08,sz.000516,8.98,9.25,8.96,9.16,8.95,22812938.0,209220986.39,2,1.1827,1,2.3464,0,-20.46884,4.05071,3,6.0
2020-12-09,sz.000516,9.19,9.2,8.84,8.84,9.16,20525636.0,184816894.3,2,1.0641,1,-3.4934,0,-19.753771,3.909201,9,18.0
2020-12-10,sz.000516,8.8,9.4,8.75,9.25,8.84,36743095.0,336605532.85,2,1.9048,1,4.638,0,-20.669953,4.09051,2,4.0
2020-12-11,sz.000516,9.19,9.66,9.13,9.32,9.25,44832564.0,424107677.98,2,2.3242,1,0.7568,0,-20.826374,4.121465,2,4.0
2020-12-14,sz.000516,9.41,9.64,9.15,9.45,9.32,36563958.0,344647925.9,2,1.8956,1,1.3948,0,-21.116871,4.178954,2,4.0
2020-12-15,sz.000516,9.4,10.04,9.26,9.97,9.45,61686130.0,607088194.29,2,3.1979,1,5.5026,0,-22.278857,4.408906,2,4.0
2020-12-16,sz.000516,9.91,10.1,9.82,10.02,9.97,37954877.0,378043601.31,2,1.9677,1,0.5015,0,-22.390587,4.431017,2,4.0
2020-12-17,sz.000516,10.07,10.2,9.73,10.01,10.02,37672201.0,374780952.84,2,1.953,1,-0.0998,0,-22.368241,4.426595,3,6.0
2020-12-18,sz.000516,10.0,10.52,9.87,10.35,10.01,45759253.0,469083565.62,2,2.3723,1,3.3966,0,-23.128001,4.576949,2,4.0
2020-12-21,sz.000516,10.39,11.38,10.38,11.34,10.35,55441229.0,612912500.36,2,2.8742,1,9.5652,0,-25.340245,5.014744,2,4.0
2020-12-22,sz.000516,11.48,11.98,11.28,11.43,11.34,76152257.0,880806753.45,2,3.9479,1,0.7937,0,-25.541358,5.054544,2,4.0
2020-12-23,sz.000516,11.36,11.57,11.07,11.39,11.43,54169156.0,613797890.08,2,2.8082,1,-0.35,0,-25.451974,5.036855,3,6.0
2020-12-24,sz.000516,11.33,12.03,11.23,11.94,11.39,53711333.0,633298183.68,2,2.7845,1,4.8288,0,-26.680999,5.280075,2,4.0
2020-12-25,sz.000516,11.81,12.12,11.73,11.87,11.94,44434266.0,528452471.41,2,2.3036,1,-0.5863,0,-26.524577,5.249119,3,6.0
2020-12-28,sz.000516,11.91,13.06,11.89,13.03,11.87,62388841.0,788984961.93,2,3.2344,1,9.7725,0,-29.116701,5.762091,2,4.0
2020-12-29,sz.000516,13.1,13.1,12.03,12.17,13.03,70750876.0,892459503.04,2,3.6679,1,-6.6002,0,-27.194954,5.381785,3,6.0
2020-12-30,sz.000516,12.3,13.06,12.21,12.68,12.17,66147505.0,844758938.47,2,3.4292,1,4.1906,0,-28.334595,5.607315,3,6.0
2020-12-31,sz.000516,12.69,13.09,12.3,12.57,12.68,60700180.0,766281911.31,2,3.1468,1,-0.8675,0,-28.08879,5.558671,4,8.0
2021-01-04,sz.000516,12.28,12.34,11.68,12.12,12.57,98940404.0,1190658156.49,2,5.1293,1,-3.58,0,-27.083225,5.359674,6,12.0
2021-01-05,sz.000516,12.11,12.85,12.08,12.19,12.12,68560144.0,842877118.61,2,3.5543,1,0.5776,0,-27.239646,5.390629,5,10.0
2021-01-06,sz.000516,12.08,12.25,10.97,10.97,12.19,116729467.0,1319733666.64,2,6.0515,1,-10.0082,0,-24.513447,4.851124,13,26.0
2021-01-07,sz.000516,10.5,11.48,10.5,10.95,10.97,86227600.0,952878589.28,2,4.4702,1,-0.1823,0,-24.468755,4.842279,14,28.0
2021-01-08,sz.000516,10.95,11.08,10.61,10.99,10.95,47639767.0,516874870.98,2,2.4697,1,0.3653,0,-24.558139,4.859968,13,26.0
2021-01-11,sz.000516,11.2,11.2,10.26,10.55,10.99,60960911.0,644246781.44,2,3.1603,1,-4.0036,0,-23.574919,4.665393,16,32.0
2021-01-12,sz.000516,10.45,10.6,10.03,10.5,10.55,49887764.0,515460531.6,2,2.5863,1,-0.4739,0,-23.46319,4.643282,17,34.0
2021-01-13,sz.000516,10.5,10.77,10.08,10.25,10.5,43171539.0,447154871.12,2,2.2381,1,-2.381,0,-22.904542,4.532727,19,38.0
2021-01-14,sz.000516,10.12,10.43,9.56,10.3,10.25,56213535.0,564688462.35,2,2.9142,1,0.4878,0,-23.016272,4.554838,19,38.0
2021-01-15,sz.000516,10.32,10.92,10.19,10.75,10.3,50606627.0,539483529.67,2,2.6236,1,4.3689,0,-24.021837,4.753836,16,32.0
2021-01-18,sz.000516,10.81,10.91,10.54,10.59,10.75,35101090.0,374225091.82,2,1.8197,1,-1.4884,0,-23.664303,4.683081,17,34.0
2021-01-19,sz.000516,10.64,11.37,10.6,11.12,10.59,45810805.0,507320501.35,2,2.3749,1,5.0047,0,-24.848635,4.917456,13,26.0
2021-01-20,sz.000516,11.45,11.78,11.0,11.31,11.12,50782151.0,579149900.9,2,2.6327,1,1.7086,0,-25.273207,5.001478,13,26.0
2021-01-21,sz.000516,11.3,11.3,10.63,11.09,11.31,49304066.0,541492087.2,2,2.556,1,-1.9452,0,-24.781598,4.90419,15,30.0
2021-01-22,sz.000516,11.1,11.84,11.1,11.71,11.09,57922574.0,670597608.01,2,3.0028,1,5.5906,0,-26.167043,5.178365,10,20.0
2021-01-25,sz.000516,11.96,12.09,11.35,11.39,11.71,48546026.0,562104970.7,2,2.5167,1,-2.7327,0,-25.451974,5.036855,13,26.0
2021-01-26,sz.000516,11.39,11.65,10.94,11.48,11.39,40026526.0,449908970.81,2,2.0751,1,0.7902,0,-25.653087,5.076655,11,22.0
2021-01-27,sz.000516,11.47,11.59,10.99,11.09,11.48,31593374.0,353186166.94,2,1.6379,1,-3.3972,0,-24.781598,4.90419,19,38.0
2021-01-28,sz.000516,11.08,11.74,10.9,11.16,11.09,39771790.0,452022115.54,2,2.0619,1,0.6312,0,-24.938019,4.935145,17,34.0
2021-01-29,sz.000516,11.31,12.05,11.22,11.65,11.16,59344529.0,691596653.62,2,3.0765,1,4.3907,0,-30.059696,5.948707,2,4.0
2021-02-01,sz.000516,11.82,12.52,11.66,12.4,11.65,66122607.0,810480290.87,2,3.4279,1,6.4378,0,-31.99487,6.331671,2,4.0
2021-02-02,sz.000516,12.58,12.7,12.15,12.36,12.4,45293720.0,559674364.1,2,2.3481,1,-0.3226,0,-31.89166,6.311246,3,6.0
2021-02-03,sz.000516,12.4,12.57,12.15,12.33,12.36,42304935.0,521538681.17,2,2.1932,1,-0.2427,0,-31.814254,6.295927,4,8.0
2021-02-04,sz.000516,12.35,12.66,11.7,11.85,12.33,48181546.0,585534549.93,2,2.4978,1,-3.8929,0,-30.575742,6.050831,5,10.0
2021-02-05,sz.000516,11.7,12.06,11.55,12.01,11.85,40398931.0,480325222.87,2,2.0944,1,1.3502,0,-30.988579,6.132529,5,10.0
2021-02-08,sz.000516,12.0,12.14,11.52,11.67,12.01,33373055.0,391860870.88,2,1.7301,1,-2.831,0,-30.111301,5.958919,7,14.0
2021-02-09,sz.000516,11.69,12.33,11.37,12.21,11.67,49826719.0,588920880.36,2,2.5831,1,4.6272,0,-31.504626,6.234653,5,10.0
2021-02-10,sz.000516,12.33,12.4,11.61,11.87,12.21,55438402.0,663589628.02,2,2.874,1,-2.7846,0,-30.627347,6.061043,7,14.0
2021-02-18,sz.000516,12.0,12.6,11.15,11.15,11.87,68473983.0,812832550.4,2,3.5498,1,-6.0657,0,-28.76958,5.693397,12,24.0
2021-02-19,sz.000516,11.17,11.36,10.65,11.31,11.15,44762390.0,491392550.72,2,2.3206,1,1.435,0,-29.182417,5.775096,11,22.0
2021-02-22,sz.000516,11.3,11.3,10.6,10.67,11.31,51401866.0,559567457.83,2,2.6648,1,-5.6587,0,-27.531069,5.448301,16,32.0
2021-02-23,sz.000516,10.68,11.3,10.53,10.86,10.67,43013689.0,470151087.44,2,2.2299,1,1.7807,0,-28.021313,5.545318,16,32.0
2021-02-24,sz.000516,10.87,11.27,10.52,10.93,10.86,39932182.0,437102153.82,2,2.0702,1,0.6446,0,-28.20193,5.581061,15,30.0
